trending_id,trend_date_time,trend
3746,2022-04-19 21:00:17.15677,Liverpool
3747,2022-04-19 21:00:17.363484,Maguire
3748,2022-04-19 21:00:17.51104,#PremierLeagueNaESPN
3749,2022-04-19 21:00:17.67867,Thiago Alcântara
3750,2022-04-19 21:00:17.92795,Milan
3751,2022-04-19 21:00:18.152147,Mané
3752,2022-04-19 21:00:18.359646,Anfield
3753,2022-04-19 21:00:18.480892,Rashford
3754,2022-04-19 21:00:18.621945,Betis
3755,2022-04-19 21:00:18.90985,O United
3756,2022-04-20 03:00:33.144679,Gustavo
3757,2022-04-20 03:00:33.341105,Eliezer
3758,2022-04-20 03:00:33.55374,Eliezer
3759,2022-04-20 03:00:33.729208,Cruzeiro
3760,2022-04-20 03:00:33.921611,João Paulo
3761,2022-04-20 03:00:34.108079,Remo
3762,2022-04-20 03:00:34.322349,Marlon
3764,2022-04-20 03:00:34.680018,Vila Nova
3765,2022-04-20 03:00:34.910068,Ganso
3766,2022-04-20 15:05:00.676566,Coldplay
3767,2022-04-20 15:05:00.849599,Jett
3768,2022-04-20 15:05:00.991867,#DREAMCATCHER1stWin
3769,2022-04-20 15:05:01.166728,#SomosTodosDanielSilveira
3770,2022-04-20 15:05:01.358439,#MoonKnight
3771,2022-04-20 15:05:01.570228,Angeli
3772,2022-04-20 15:05:01.727064,#TropaDoMestre
3773,2022-04-20 15:05:01.877876,#DiaDoBlackLivros
3774,2022-04-20 15:05:02.211808,Gabriela Prioli
3775,2022-04-20 15:05:02.641741,Sonic Origins
3776,2022-04-20 21:00:54.476299,Arsenal
3777,2022-04-20 21:00:54.69928,Daniel Silveira
3778,2022-04-20 21:00:54.892718,rupaul
3779,2022-04-20 21:00:55.126548,#FicaScooby
3780,2022-04-20 21:00:55.23013,Sarr
3781,2022-04-20 21:00:55.345528,Christensen
3782,2022-04-20 21:00:55.554965,Azpilicueta
3783,2022-04-20 21:00:55.758612,Alexandre de Moraes
3784,2022-04-20 21:00:55.887975,Asensio
3785,2022-04-20 21:00:56.053155,Saka
3786,2022-04-21 03:10:29.875022,Roni
3787,2022-04-21 03:10:30.142786,Flamengo
3788,2022-04-21 03:10:30.426149,Kevin
3789,2022-04-21 03:10:30.610873,Embiid
3790,2022-04-21 03:10:30.781991,Casagrande
3791,2022-04-21 03:10:31.001118,André Mendonça
3792,2022-04-21 03:10:31.24003,Daniel Silveira
3793,2022-04-21 03:10:31.431797,Victor Sá
3794,2022-04-21 03:10:31.60996,Cubango
3795,2022-04-21 03:10:31.77343,#Globeleza
3796,2022-04-21 15:00:34.816917,hyolyn
3797,2022-04-21 15:00:35.078219,Tiradentes
3798,2022-04-21 15:00:35.333815,#QUEENDOM2
3799,2022-04-21 15:00:35.554685,Constituição
3800,2022-04-21 15:00:35.837501,Ministro
3801,2022-04-21 15:00:36.152345,Daniel
3802,2022-04-21 15:00:36.383231,Brave Girls
3803,2022-04-21 15:00:36.680647,Cristão
3804,2022-04-21 15:00:36.967908,Kep1er
3805,2022-04-21 15:00:37.144513,eunha
3806,2022-04-21 21:00:16.552766,Diego Souza
3807,2022-04-21 21:00:16.750615,Elias
3808,2022-04-21 21:00:16.87545,Lucas Silva
3809,2022-04-21 21:00:17.066583,Guarani
3810,2022-04-21 21:00:17.284172,Nicolas
3811,2022-04-21 21:00:17.439494,As Branquelas
3812,2022-04-21 21:00:17.603493,Biel
3813,2022-04-21 21:00:17.764117,Campaz
3814,2022-04-21 21:00:17.884834,Geromel
3815,2022-04-21 21:00:18.099867,Mike Tyson
3816,2022-04-22 03:00:35.49073,Scooby
3817,2022-04-22 03:00:35.695788,Eliezer
3818,2022-04-22 03:00:36.095877,O PA
3819,2022-04-22 03:00:36.221353,#PACAMPEAO
3839,2022-04-22 21:00:14.656217,FAÇA O L IMEDIATAMENTE
3820,2022-04-22 03:00:36.418649,Estácio
3821,2022-04-22 03:00:36.625811,Fiuk
3822,2022-04-22 03:00:36.821095,Paulo André
3823,2022-04-22 03:00:37.017198,Juma
3824,2022-04-22 03:00:37.169084,Memphis
3825,2022-04-22 03:00:37.348618,#BolsonaroReeleitoEm2022
3826,2022-04-22 15:00:10.270972,Aline
3827,2022-04-22 15:00:10.486479,GOT7
3828,2022-04-22 15:00:10.77627,#PadariaNaFinal
3829,2022-04-22 15:00:10.893839,#mariliaday
3830,2022-04-22 15:00:11.01923,#4월에_태어난_딸기공주님
3831,2022-04-22 15:00:11.287286,Charlie
3832,2022-04-22 15:00:11.455631,#Heartstopper
3833,2022-04-22 15:00:11.563665,#MESS_TXT
3834,2022-04-22 15:00:11.714209,MESS CONCEPT PHOTO
3835,2022-04-22 15:00:11.829892,nick nelson
3836,2022-04-22 21:00:13.945865,#GOLOUD
3837,2022-04-22 21:00:14.136296,Bianca
3840,2022-04-22 21:00:14.807855,tamo na final
3841,2022-04-22 21:00:15.199697,Boca Rosa
3842,2022-04-22 21:00:15.460154,Charlie
3843,2022-04-22 21:00:15.56265,fred desimpedidos
3844,2022-04-22 21:00:15.739723,Aspas
3845,2022-04-22 21:00:15.932146,#SACYDAY
3846,2022-04-23 03:00:38.055431,Mangueira
3847,2022-04-23 03:00:38.272398,#Globeleza
3848,2022-04-23 03:00:38.457341,Fernanda Souza
3849,2022-04-23 03:00:38.614815,#VoleiNoSporTV
3850,2022-04-23 03:00:38.80572,#Carnaval2022
3851,2022-04-23 03:00:38.992548,Zé Ricardo
3852,2022-04-23 03:00:39.22845,Imperatriz
3853,2022-04-23 03:00:39.502837,Maju
3854,2022-04-23 03:00:39.695507,Sapucaí
3855,2022-04-23 03:00:39.880711,chapecoense
3856,2022-04-23 15:00:22.048199,Bruno Fernandes
3857,2022-04-23 15:00:22.23005,#F1naBand
3858,2022-04-23 15:00:22.432593,São Jorge
3859,2022-04-23 15:00:22.595947,Leclerc
3860,2022-04-23 15:00:22.844133,Arsenal
3861,2022-04-23 15:00:23.026578,#GOpaiN
3862,2022-04-23 15:00:23.219381,#GoRED
3863,2022-04-23 15:00:23.395319,#PremierLeagueNaESPN
3864,2022-04-23 15:00:23.620151,Cristiano Ronaldo
3865,2022-04-23 15:00:23.71845,Dal Pozzo
3866,2022-04-23 21:00:34.901044,Marinho
3867,2022-04-23 21:00:35.115834,Arão
3868,2022-04-23 21:00:35.320348,Isla
3869,2022-04-23 21:00:35.557214,Thiago Maia
3870,2022-04-23 21:00:35.736774,#GoRED
3871,2022-04-23 21:00:35.900645,#CBLOL
3872,2022-04-23 21:00:36.084534,#colunadofla
3873,2022-04-23 21:00:36.279969,Cirino
3874,2022-04-23 21:00:36.535829,#GOpaiN
3887,2022-04-24 15:00:34.047358,#F1naBand
3875,2022-04-23 21:00:36.797276,Pablo
3876,2022-04-24 03:00:31.303051,Portela
3877,2022-04-24 03:00:31.562695,Tuiuti
3878,2022-04-24 03:00:31.985823,Godin
3879,2022-04-24 03:00:32.370787,Corinthians
3880,2022-04-24 03:00:32.629208,Igor Paixão
3881,2022-04-24 03:00:32.85877,Jack Johnson
3882,2022-04-24 03:00:33.094745,Coritiba
3883,2022-04-24 03:00:33.337399,Hulk
3884,2022-04-24 03:00:33.584908,#aespaLiveAtCoachella
3885,2022-04-24 03:00:33.991258,Celtics
3886,2022-04-24 15:00:33.902005,Hamilton
3888,2022-04-24 15:00:34.265238,Leclerc
3889,2022-04-24 15:00:34.427115,#WithYouOutToday
3890,2022-04-24 15:00:34.677383,Ferrari
3891,2022-04-24 15:00:34.827815,hayley
3892,2022-04-24 15:00:34.983302,Norris
3893,2022-04-24 15:00:35.188936,Verstappen
3894,2022-04-24 15:00:35.419006,Russell
3895,2022-04-24 15:00:35.61057,Sainz
3896,2022-04-24 21:00:31.651495,#TheMaskedSingerBr
3897,2022-04-24 21:00:31.86623,#GoLoud
3898,2022-04-24 21:00:32.0054,Thiago Fragoso
3899,2022-04-24 21:00:32.239085,França
3900,2022-04-24 21:00:32.388789,Lucy Alves
3901,2022-04-24 21:00:32.577078,Camaleão
4005,2022-04-28 15:00:33.890273,#CNNLixo
3902,2022-04-24 21:00:32.80905,Macron
3903,2022-04-24 21:00:32.971483,BRAZIL LOVES HEARTSTOPPER
3904,2022-04-24 21:00:33.21785,Milan
3905,2022-04-24 21:00:33.418965,aspas
3906,2022-04-25 03:00:09.386303,O VT
3907,2022-04-25 03:00:09.537258,#PatatismoCultural
3908,2022-04-25 03:00:09.782613,Bruna
3909,2022-04-25 03:00:09.994104,#Fantastico
3910,2022-04-25 03:00:10.330072,O DG
3911,2022-04-25 03:00:10.576568,Metaverso
3912,2022-04-25 03:00:10.768889,#PlaneSwap
3913,2022-04-25 03:00:10.98715,Que VT
3914,2022-04-25 03:00:11.329884,Maira Cardi
3915,2022-04-25 03:00:11.546976,Barroso
3916,2022-04-25 15:00:26.981878,Elon Musk
3917,2022-04-25 15:00:27.192722,Barroso
3918,2022-04-25 15:00:27.342396,WhatsApp Web
3919,2022-04-25 15:00:27.522108,FFAA
3920,2022-04-25 15:00:27.874454,#maisvoce
3921,2022-04-25 15:00:28.124832,Forças Armadas
3922,2022-04-25 15:00:28.3257,Mastodon
3923,2022-04-25 15:00:28.522151,Alaba
3924,2022-04-25 15:00:28.720641,#PACAMPEAO
3925,2022-04-25 15:00:28.879126,#segundou
3926,2022-04-25 21:00:09.210691,Elon Musk
3927,2022-04-25 21:00:09.501307,Hulk
3928,2022-04-25 21:00:09.738367,RIP Twitter
3929,2022-04-25 21:00:09.907798,grimes
3930,2022-04-25 21:00:10.182774,Trump
3931,2022-04-25 21:00:10.333709,Zanotti
3932,2022-04-25 21:00:10.522048,"R$13,99"
3933,2022-04-25 21:00:10.68037,Orkut
3934,2022-04-25 21:00:10.835262,gabriel barbosa
3935,2022-04-25 21:00:11.000458,Tumblr
3936,2022-04-26 15:00:21.167126,#Bolsonaro2022
3937,2022-04-26 15:00:21.467728,#GenshinImpactAndPOCO
3938,2022-04-26 15:00:21.598487,MAIARA E MARAISA NO METROPOLES
3939,2022-04-26 15:00:21.748311,#MaisVoce
3940,2022-04-26 15:00:21.862562,#ARTHURAGUIARCAMPEAO
3941,2022-04-26 15:00:21.977697,#HATE_TXT
3942,2022-04-26 15:00:22.156755,ana maria
3943,2022-04-26 15:00:22.301092,HATE CONCEPT PHOTO
3944,2022-04-26 15:00:22.535887,Terceira Guerra Mundial
4006,2022-04-28 21:00:10.659705,WhatsApp
3945,2022-04-26 15:00:22.72212,Milton Ribeiro
3946,2022-04-26 21:00:11.846112,Grande Rio
3947,2022-04-26 21:00:12.083966,Benzema
3948,2022-04-26 21:00:12.345107,Fernandinho
3949,2022-04-26 21:00:12.565594,Caxias
3950,2022-04-26 21:00:12.759366,#ApuracaoRJ
3951,2022-04-26 21:00:13.069641,Real Madrid
3952,2022-04-26 21:00:13.332794,Vini
3953,2022-04-26 21:00:13.646659,Champions
3954,2022-04-26 21:00:13.87945,Beija-Flor
3955,2022-04-26 21:00:14.160148,Gabriel Jesus
3956,2022-04-27 03:00:13.293621,Tadeu
3957,2022-04-27 03:00:13.596247,Corinthians
3958,2022-04-27 03:00:13.789684,Maycon
3959,2022-04-27 03:00:13.951873,Dani Calabresa
3960,2022-04-27 03:00:14.117994,#FinalBBB22
3961,2022-04-27 03:00:14.421909,Maria
3962,2022-04-27 03:00:14.605503,#NoLimite
3963,2022-04-27 03:00:14.896727,Xamã
3964,2022-04-27 03:00:15.035127,Cruzeiro
3965,2022-04-27 03:00:15.212707,Ja Morant
3966,2022-04-27 15:00:32.444875,ARTHUR NO MAIS VOCÊ
3967,2022-04-27 15:00:32.676357,LULA QUEBRA O SIGILO
3968,2022-04-27 15:00:32.833822,#MoonKnight
3969,2022-04-27 15:00:33.013518,Savarino
3970,2022-04-27 15:00:33.174118,JAIR NÃO QUERIA VACINA
3971,2022-04-27 15:00:33.348181,Escárnio
3972,2022-04-27 15:00:33.483538,#365daysThisDay
3973,2022-04-27 15:00:33.621789,Massimo
3974,2022-04-27 15:00:33.832355,IPCA-15
3975,2022-04-27 15:00:33.952854,HATE CONCEPT CLIPS
3976,2022-04-27 21:00:16.386608,Liverpool
3977,2022-04-27 21:00:16.601381,Thiago Alcântara
3978,2022-04-27 21:00:16.799992,arctic monkeys
3979,2022-04-27 21:00:17.052587,lorde
3980,2022-04-27 21:00:17.295941,Fabinho
3981,2022-04-27 21:00:17.513861,bjork
3982,2022-04-27 21:00:17.730624,Anfield
3983,2022-04-27 21:00:17.966608,Travis
3984,2022-04-27 21:00:18.175582,#CasaDaChampions
3985,2022-04-27 21:00:18.406605,Escárnio
3986,2022-04-28 03:00:33.544659,Rony
3987,2022-04-28 03:00:33.833226,Breno Lopes
3988,2022-04-28 03:00:34.03096,Veron
3989,2022-04-28 03:00:34.183911,Atuesta
3990,2022-04-28 03:00:34.349185,Anjos
3991,2022-04-28 03:00:34.513297,#BBBaEliminacao
3992,2022-04-28 03:00:34.68069,Andrey
3993,2022-04-28 03:00:34.878874,Emelec
3994,2022-04-28 03:00:35.065014,scarpa
3995,2022-04-28 03:00:35.236759,Riquelme
3996,2022-04-28 15:00:32.046024,Orkut
3997,2022-04-28 15:00:32.325152,Abel
3998,2022-04-28 15:00:32.516193,PA NO MAIS VOCÊ
3999,2022-04-28 15:00:32.710562,Marcão
4000,2022-04-28 15:00:32.958494,Mino Raiola
4001,2022-04-28 15:00:33.204028,TÁ TUDO CARO
4002,2022-04-28 15:00:33.396185,Renato Gaúcho
4003,2022-04-28 15:00:33.52885,ASSISTA VICIEI
4004,2022-04-28 15:00:33.753505,Diniz
4007,2022-04-28 21:00:10.872733,Orkut
4008,2022-04-28 21:00:11.037948,Capitã Carter
4009,2022-04-28 21:00:11.190681,#OClone
4010,2022-04-28 21:00:11.44463,Referência
4011,2022-04-28 21:00:11.640223,Diniz
4012,2022-04-28 21:00:11.856307,McPicanha
4013,2022-04-28 21:00:12.10339,Marina
4014,2022-04-28 21:00:12.296504,West Ham
4015,2022-04-28 21:00:12.446802,#MultiverseOfMadness
4016,2022-04-29 03:00:15.820366,#BBB101
4017,2022-04-29 03:00:16.047247,Jessi
4018,2022-04-29 03:00:16.266662,Flamengo
4036,2022-04-29 21:00:10.737978,PREVISÕES COM TRAJAZA
4019,2022-04-29 03:00:16.408953,#BBBDia101
4020,2022-04-29 03:00:16.650267,Bárbara
4021,2022-04-29 03:00:16.80382,CENTO E UM DIAS COM ARTHUR
4022,2022-04-29 03:00:16.995598,LOVE OF MY LIFE
4023,2022-04-29 03:00:17.118263,Matilda
4024,2022-04-29 03:00:17.343127,Larissa
4025,2022-04-29 03:00:17.511714,Bustos
4026,2022-04-29 15:00:21.718052,GUSTAVO EU SOU SEU 81%
4027,2022-04-29 15:00:21.885285,JESSI NUNCA FOI FORTE
4028,2022-04-29 15:00:22.035905,#Encontro
4029,2022-04-29 15:00:22.189269,#ThatThatFeatSUGA
4030,2022-04-29 15:00:22.38636,Chico Pinheiro
4031,2022-04-29 15:00:22.598287,#SECAwards
4032,2022-04-29 15:00:23.051905,felix
4033,2022-04-29 15:00:23.255991,#sextou
4034,2022-04-29 15:00:23.59327,Stray Kids
4035,2022-04-29 15:00:23.723028,#Coldplay
4038,2022-04-29 21:00:11.043763,lagosta
4039,2022-04-29 21:00:11.199853,Diniz
4040,2022-04-29 21:00:11.36658,#OClone
4041,2022-04-29 21:00:11.523183,Daddy Kall
4042,2022-04-29 21:00:11.686998,Simaria
4043,2022-04-29 21:00:11.93591,Mbappe
4044,2022-04-29 21:00:12.060447,SOFYA YOU ARE STRONG
4045,2022-04-29 21:00:12.241044,Neal Adams
4046,2022-04-30 03:00:31.40458,#VoleiNoSporTV
4047,2022-04-30 03:00:31.592909,#BaileDaVogue
4048,2022-04-30 03:00:31.725442,ARTHUR NA EXPOGRANDE
4049,2022-04-30 03:00:32.001773,#MitadaNoDiCaprio
4050,2022-04-30 03:00:32.139972,Thaisa
4163,2022-05-03 03:00:20.778408,Brenda
4051,2022-04-30 03:00:32.337608,Minas
4052,2022-04-30 03:00:32.474413,Neri
4053,2022-04-30 03:00:32.627581,Macris
4054,2022-04-30 03:00:32.728791,#EspetacularLGBTQ
4055,2022-04-30 03:00:32.970856,Ituano
4079,2022-04-30 15:00:30.323763,Mariano
4080,2022-04-30 15:00:30.523543,Rodrygo
4081,2022-04-30 15:00:30.773594,Mino Raiola
4082,2022-04-30 15:00:30.969222,TXT TRACKLIST
4083,2022-04-30 15:00:31.088361,#ThursdaysChild_Tracklist
4084,2022-04-30 15:00:31.24265,Camavinga
4085,2022-04-30 15:00:31.411249,#EDeCasa
4086,2022-04-30 15:00:31.612502,#LaLigaNaESPN
4087,2022-04-30 15:00:31.809207,jisoo
4088,2022-04-30 15:00:31.967744,Hala Madrid
4089,2022-04-30 21:00:10.191692,#KinnPorscheEP4
4091,2022-04-30 21:00:10.538128,Rodrigo Caio
4092,2022-04-30 21:00:10.711939,Rodrygo
4093,2022-04-30 21:00:10.851428,Isco
4094,2022-04-30 21:00:11.067635,Marcelo
4095,2022-04-30 21:00:11.364628,Leeds
4096,2022-04-30 21:00:11.603028,Espanha
4097,2022-04-30 21:00:11.738708,Sterling
4098,2022-04-30 21:00:11.85305,#CutiePieEP10
4099,2022-05-01 03:00:16.972293,#BaileDaVogue2022
4100,2022-05-01 03:00:17.097428,#MitadaNoDiCaprio
4101,2022-05-01 03:00:17.263002,Hala Madrid
4102,2022-05-01 03:00:17.408904,#VoleiNoSporTV
4103,2022-05-01 03:00:17.552002,#SECAwards
4237,2022-05-05 21:00:44.138169,Annie
4104,2022-05-01 03:00:17.741314,Diniz
4105,2022-05-01 03:00:17.923476,Lagosta
4106,2022-05-01 03:00:18.018591,#KinnPorscheEP4
4107,2022-05-01 03:00:18.169928,ARTHUR NA EXPOGRANDE
4108,2022-05-01 03:00:18.367725,Rodrygo
4109,2022-05-01 15:00:18.190476,Pickford
4110,2022-05-01 15:00:18.52042,Chelsea
4111,2022-05-01 15:00:18.705423,#SuperligaNoEE
4112,2022-05-01 15:00:18.919817,#DiaDoTrabalhador
4113,2022-05-01 15:00:19.210638,Barbie
4114,2022-05-01 15:00:19.500052,Milan
4115,2022-05-01 15:00:19.713464,#PatriotasNasRuas
4116,2022-05-01 15:00:19.930887,LIVE ARTHUR NO INSTA
4117,2022-05-01 15:00:20.108064,Wallace
4118,2022-05-01 15:00:20.31698,#SennaSempre
4119,2022-05-01 21:00:32.702162,ARTHUR NO DOMINGAO
4120,2022-05-01 21:00:32.946251,PA NO DOMINGÃO
4121,2022-05-01 21:00:33.142548,Willian
4122,2022-05-01 21:00:33.310157,#TheVoiceKids
4123,2022-05-01 21:00:33.493887,#TimeMaiaraeMaraisa
4124,2022-05-01 21:00:33.653597,Caio Paulista
4125,2022-05-01 21:00:33.873504,Fortaleza
4126,2022-05-01 21:00:34.058279,SARAH NO FARO
4127,2022-05-01 21:00:34.242814,#VaiDarNamoro
4128,2022-05-01 21:00:34.485117,Barbie
4129,2022-05-02 03:00:13.838645,#Fantastico
4130,2022-05-02 03:00:14.047157,Wagner Moura
4131,2022-05-02 03:00:14.305075,Flamengo
4132,2022-05-02 03:00:14.487242,#ProgramaSilvioSantos
4133,2022-05-02 03:00:14.63699,Corra
4134,2022-05-02 03:00:14.772998,#RENEWHEARTSTOPPER
4135,2022-05-02 03:00:15.057324,Dr. Felipe
4136,2022-05-02 03:00:15.233278,#ARSD
4137,2022-05-02 03:00:15.429322,STEFANIA NO LADY NIGHT
4138,2022-05-02 03:00:15.71586,Altos
4139,2022-05-02 15:00:28.260721,PA NO ENCONTRO
4140,2022-05-02 15:00:28.454033,Filipe Ret
4141,2022-05-02 15:00:28.59665,zayn malik
4142,2022-05-02 15:00:28.846699,Fátima
4143,2022-05-02 15:00:29.067131,Hernanes
4144,2022-05-02 15:00:29.218065,Ret e PA
4145,2022-05-02 15:00:29.442109,PA e Ret
4146,2022-05-02 15:00:29.638112,#AFavorita
4149,2022-05-02 21:00:11.517952,#MetGala2022
4150,2022-05-02 21:00:11.751634,florence
4151,2022-05-02 21:00:11.889802,JULIETTE ESTÁ CANSADA
4152,2022-05-02 21:00:12.226751,Januário
4153,2022-05-02 21:00:12.437628,HOLD MY HAND IS COMING
4154,2022-05-02 21:00:12.627921,Emma
4155,2022-05-02 21:00:12.833792,#MantoDaMassa
4156,2022-05-02 21:00:13.131681,Hernanes
4157,2022-05-02 21:00:13.274098,Varane
4158,2022-05-02 21:00:13.395075,#DontWorryDarling
4159,2022-05-03 03:00:20.021101,#EstreiaPowerCouple
4160,2022-05-03 03:00:20.20287,#MetGala
4161,2022-05-03 03:00:20.370318,Kylie
4162,2022-05-03 03:00:20.569323,Blake
4164,2022-05-03 03:00:20.932006,Dinei
4165,2022-05-03 03:00:21.085317,Cartolouco
4166,2022-05-03 03:00:21.263848,Aquaman
4167,2022-05-03 03:00:21.47392,kendall
4168,2022-05-03 03:00:21.696758,billie
4169,2022-05-03 15:00:14.97724,#justanotherpanel
4170,2022-05-03 15:00:15.257127,DVD MURILO HUFF
4171,2022-05-03 15:00:15.509183,#Encontro
4172,2022-05-03 15:00:15.788402,FALA MESMO MARCELE
4173,2022-05-03 15:00:15.981936,Paula Toller
4174,2022-05-03 15:00:16.19941,CADÊ OS YANOMAMI
4175,2022-05-03 15:00:16.41861,Libra
4176,2022-05-03 15:00:16.643416,Thales
4238,2022-05-05 21:00:44.301258,Leah
4177,2022-05-03 15:00:16.856038,#MaisVocê
4178,2022-05-03 15:00:17.121591,Amazon Prime
4179,2022-05-04 03:00:37.269024,#NoLimite
4180,2022-05-04 03:00:37.483721,Veiga
4181,2022-05-04 03:00:37.729785,#Pantanal
4182,2022-05-04 03:00:37.943275,Keno
4183,2022-05-04 03:00:38.101059,#HomensPower
4184,2022-05-04 03:00:38.317041,arana
4185,2022-05-04 03:00:38.566725,Navarro
4186,2022-05-04 03:00:38.881097,Zé Leôncio
4187,2022-05-04 03:00:39.138996,Jove
4188,2022-05-04 03:00:39.366152,Pires
4189,2022-05-04 15:00:12.010817,#MayThe4thBeWithYou
4190,2022-05-04 15:00:12.231083,#StarWarsDay
4191,2022-05-04 15:00:12.473898,Zelensky
4192,2022-05-04 15:00:12.670609,Carille
4193,2022-05-04 15:00:12.951437,VOCÊ NUNCA ESTEVE SOZINHA
4194,2022-05-04 15:00:13.249646,LULA NA CAPA DA TIME
4195,2022-05-04 15:00:13.516458,Putin
4196,2022-05-04 15:00:13.736014,#MoonKnight
4197,2022-05-04 15:00:13.916732,VOCÊ É UM FENÔMENO
4198,2022-05-04 15:00:14.149125,Times
4199,2022-05-04 21:00:12.070092,Real Madrid
4200,2022-05-04 21:00:12.299013,Rodrygo
4201,2022-05-04 21:00:12.606128,Benzema
4202,2022-05-04 21:00:12.877957,Guardiola
4203,2022-05-04 21:00:13.02003,Mendy
4204,2022-05-04 21:00:13.361383,Champions
4205,2022-05-04 21:00:13.686217,Vini
4206,2022-05-04 21:00:13.931243,Mahrez
4207,2022-05-04 21:00:14.20134,Bernardo Silva
4208,2022-05-04 21:00:14.419951,Casemiro
4209,2022-05-05 03:00:18.446835,Wanda
4210,2022-05-05 03:00:18.625712,Fábio Santos
4211,2022-05-05 03:00:18.780369,#PowerCouple
4212,2022-05-05 03:00:18.953408,Cássio
4213,2022-05-05 03:00:19.147885,#DoctorStrange
4214,2022-05-05 03:00:19.346071,#Pantanal
4215,2022-05-05 03:00:19.546933,Juma
4216,2022-05-05 03:00:19.831774,Marvel
4217,2022-05-05 03:00:20.046424,Ganso
4218,2022-05-05 03:00:20.2447,doutor
4219,2022-05-05 15:00:25.134035,Jorge Jesus
4220,2022-05-05 15:00:25.34949,O BRASIL PIOROU
4221,2022-05-05 15:00:25.617532,Benfica
4222,2022-05-05 15:00:25.769622,HOJE EU VOU SUAR
4223,2022-05-05 15:00:25.997516,Lei Aldir Blanc
4224,2022-05-05 15:00:26.401368,#HouseOfTheDragon
4225,2022-05-05 15:00:26.577538,Braz
4226,2022-05-05 15:00:26.73911,#QUEENDOM2
4227,2022-05-05 15:00:26.960301,Paulo Sousa
4228,2022-05-05 15:00:27.092657,#VoltaJJ
4229,2022-05-05 21:00:42.376419,annabeth
4230,2022-05-05 21:00:42.571409,annabeth
4231,2022-05-05 21:00:42.802068,Grover
4232,2022-05-05 21:00:43.116804,taylor
4233,2022-05-05 21:00:43.387761,Frankfurt
4234,2022-05-05 21:00:43.632481,Jorge Jesus
4235,2022-05-05 21:00:43.843289,Rangers
4236,2022-05-05 21:00:43.986748,Parabéns Bolsonaro
4239,2022-05-06 03:00:16.920861,#NoLimite
4240,2022-05-06 03:00:17.186462,#VotaçãoPower
4241,2022-05-06 03:00:17.408101,#Pantanal
4242,2022-05-06 03:00:17.642452,Juma
4243,2022-05-06 03:00:17.846917,Pires
4244,2022-05-06 03:00:18.124689,Primeiro BL
4245,2022-05-06 03:00:18.29444,#peixenaconmeboltv
4246,2022-05-06 03:00:18.546451,Fortaleza
4247,2022-05-06 03:00:18.758941,Zé Leôncio
4248,2022-05-06 03:00:18.919828,Rwan
4249,2022-05-06 15:00:16.65972,MILICO NÃO DÁ PALPITE
4250,2022-05-06 15:00:16.872686,GOT7
4251,2022-05-06 15:00:17.001705,Alcaraz
4252,2022-05-06 15:00:17.252146,Ipespe
4254,2022-05-06 15:00:17.544271,#sextou
4255,2022-05-06 15:00:17.692713,Falcão
4256,2022-05-06 15:00:17.858484,Loki
4257,2022-05-06 15:00:18.012151,VAGABUNDO DA REPÚBLICA
4258,2022-05-06 15:00:18.281503,#BaeksangArtsAwards2022
4259,2022-05-06 21:00:40.425136,Genoa
4260,2022-05-06 21:00:40.680016,Charles
4261,2022-05-06 21:00:40.979931,Juventus
4262,2022-05-06 21:00:41.348526,#LulaNuncaMais
4263,2022-05-06 21:00:41.531218,#CarmonaDay
4264,2022-05-06 21:00:41.703398,DONA RUTH NO MELHORDATARDE
4265,2022-05-06 21:00:41.889865,#F1noBandSports
4266,2022-05-06 21:00:42.267173,Alexandre Garcia
4267,2022-05-06 21:00:42.555883,#YetToCome
4268,2022-05-06 21:00:42.818167,Vettel
4269,2022-05-07 03:00:12.910199,#Pantanal
4270,2022-05-07 03:00:13.235542,Juma
4271,2022-05-07 03:00:13.438836,#TwitterLGBTQ
4272,2022-05-07 03:00:13.583381,#SorteioBoxPromobooks
4273,2022-05-07 03:00:13.781029,Embiid
4274,2022-05-07 03:00:13.948819,TE AMAMOS MIRELLA
4275,2022-05-07 03:00:14.127467,#LulaNuncaMais
4276,2022-05-07 03:00:14.309377,Maria Marruá
4277,2022-05-07 03:00:14.576009,Madeleine
4278,2022-05-07 03:00:14.768113,SPORT CLUB DO RECIFE
4279,2022-05-07 15:00:11.445747,#VamosJuntosPeloBrasil
4280,2022-05-07 15:00:11.804928,Alckmin
4281,2022-05-07 15:00:12.196999,Zico
4282,2022-05-07 15:00:12.401409,#EDeCasa
4283,2022-05-07 15:00:12.628795,Pepita
4284,2022-05-07 15:00:12.871823,#GoodBoyGoneBad_MV_TEASER
4285,2022-05-07 15:00:13.111849,TXT GBGB MV TEASER
4286,2022-05-07 15:00:13.308384,Demori
4287,2022-05-07 15:00:13.595942,Natalie
4288,2022-05-07 15:00:13.911837,Pelé
4289,2022-05-07 21:00:22.903546,#VamosJuntosPeloBrasil
4290,2022-05-07 21:00:23.103005,#BrasilComBolsonaro
4291,2022-05-07 21:00:23.370195,Tottenham
4292,2022-05-07 21:00:23.563749,Ademir
4293,2022-05-07 21:00:23.94024,Lula
4294,2022-05-07 21:00:24.146806,#PremierLeagueNaESPN
4295,2022-05-07 21:00:24.300289,Aleksandro
4296,2022-05-07 21:00:24.503261,#F1naBand
4297,2022-05-07 21:00:24.701507,Allan
4298,2022-05-07 21:00:24.888101,Zaracho
